*Action(SiteID=eBayMotors|Country=US|Currency=USD|Version=403|CC=UTF-8),ItemID,Relationship,RelationshipDetails
,,Compatibility,"Year=1998|Make=Ford|Model=F-250|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), 4WD; Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=F-150|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), 4WD; Right; VIN: W, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=F-250|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), 4WD; Right; VIN: 6, MFI, Natural; Catalytic Converter"
,,Compatibility,"Year=1998|Make=Ford|Model=F-250|Engine=4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA), 4WD; Right; VIN: 6, MFI, Natural; Catalytic Converter"
Revise,23353
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1997|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1996|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Windstar|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
Revise,23354
,,Compatibility,"Year=1991|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); From 11/1/89; VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1990|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); From 11/1/89; VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Lincoln|Model=Continental|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1993|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1992|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1991|Make=Ford|Model=Taurus|Engine=3.8L 232Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 4, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
Revise,23356
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS DOHC Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-pipe Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1994|Make=Mercury|Model=Sable|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: U, MFI, Natural; Y-Pipe Converter Assy; Catalytic Converter"
,,Compatibility,"Year=1995|Make=Ford|Model=Taurus|Engine=3.0L 2986CC 182Cu. In. V6 GAS OHV Naturally Aspirated|Notes=Catalytic Converter; Direct-Fit 49 State (Exc CA); VIN: 1, MFI, Natural; Y-pipe Assy; Catalytic Converter"
